problem,pq_type,name,instance,threads,batch,stickiness,status,returncode,time_s,processed_nodes,ignored_nodes
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,8,16,,ok,0,4.760938728,7458568,2761
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,16,16,,ok,0,2.414207974,7458666,2780
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,16,16,,ok,0,2.418212824,7458634,2766
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,16,16,,ok,0,2.413951883,7458605,2759
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,16,16,,ok,0,2.414539805,7458609,2760
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,16,16,,ok,0,2.412201679,7458746,2783
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,32,16,,ok,0,1.216762271,7458953,2852
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,32,16,,ok,0,1.216908511,7458954,2847
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,32,16,,ok,0,1.217107242,7458815,2808
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,32,16,,ok,0,1.217636293,7458686,2804
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,32,16,,ok,0,1.218920946,7459136,2923
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,64,16,,ok,0,0.617344762,7459311,2950
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,64,16,,ok,0,0.616258581,7459409,2975
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,64,16,,ok,0,0.615988839,7459291,2977
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,64,16,,ok,0,0.61615067,7459421,2951
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,64,16,,ok,0,0.616835211,7459335,2938
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,128,16,,ok,0,0.344687145,7461559,3451
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,128,16,,ok,0,0.341730368,7461159,3434
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,128,16,,ok,0,0.339485113,7458606,2659
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,128,16,,ok,0,0.340525185,7460002,3050
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,128,16,,ok,0,0.340559085,7460898,3356
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,256,16,,ok,0,0.285789859,7461687,3023
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,256,16,,ok,0,0.278939023,7462269,3453
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,256,16,,ok,0,0.279047972,7463066,3758
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,256,16,,ok,0,0.280143975,7465617,4487
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,256,16,,ok,0,0.282208511,7464999,4180
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,512,16,,ok,0,0.207229214,7467508,4192
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,512,16,,ok,0,0.195774286,7466529,4182
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,512,16,,ok,0,0.206047071,7466064,3780
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,512,16,,ok,0,0.1970548,7469923,5071
mdkp,mq_stick_swap,MultiQueue (stick swap),mdkp9,512,16,,ok,0,0.198381393,7465236,3708
