problem,pq_type,name,instance,threads,batch,status,returncode,time_s,processed_nodes,ignored_nodes
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,4,ok,0,22.90763496,18157980,76984588
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,4,ok,0,23.26941382,18439900,77875110
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,4,ok,0,24.073308627,19442107,80896711
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,13.302955951,19419974,80920618
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.2380307,18327143,77486396
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.1004209,18163244,76952897
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.628790305,18639612,78469303
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,13.608636799,20044861,82972712
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.721811524,18591443,78304620
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.649471655,19048021,79767672
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.249133287,18106096,76754033
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,14.749790155,21805881,88445523
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.180756331,18188638,77018711
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.490322603,18693797,78637457
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.097695671,18240868,77179823
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.442286679,18594776,78336970
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.158496674,18180088,76997047
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.559103523,18223498,77130420
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.089344978,18088951,76709825
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,13.540417922,19782822,82101297
Maximum Clique Problem,locked_stack,Globally locked Stack,DSJC1000_5,512,16,ok,0,12.113721091,18470435,77919713
