problem,pq_type,name,instance,threads,batch,status,returncode,time_s,processed_nodes,ignored_nodes
Maximum Clique Problem,seq_stack,Sequential Stack,san200_0.9_1,1,,ok,0,0.204859111,20618,
Maximum Clique Problem,seq_stack,Sequential Stack,san200_0.9_2,1,,ok,0,10.194226026,1402496,
Maximum Clique Problem,seq_stack,Sequential Stack,san200_0.9_3,1,,ok,0,155.02270946,23123580,
Maximum Clique Problem,seq_stack,Sequential Stack,san400_0.5_1,1,,ok,0,0.002519655,153,
Maximum Clique Problem,seq_stack,Sequential Stack,san400_0.7_1,1,,ok,0,0.661892004,41126,
Maximum Clique Problem,seq_stack,Sequential Stack,san400_0.7_2,1,,ok,0,2.677852362,341400,
Maximum Clique Problem,seq_stack,Sequential Stack,san400_0.7_3,1,,ok,0,7.265446429,893392,
Maximum Clique Problem,seq_stack,Sequential Stack,san400_0.9_1,1,,timeout,,600,,
Maximum Clique Problem,seq_stack,Sequential Stack,sanr200_0.7,1,,ok,0,0.334665517,69414,
Maximum Clique Problem,seq_stack,Sequential Stack,sanr200_0.9,1,,timeout,,600,,
Maximum Clique Problem,seq_stack,Sequential Stack,sanr400_0.5,1,,ok,0,0.42680171,79069,
Maximum Clique Problem,seq_stack,Sequential Stack,sanr400_0.7,1,,ok,0,214.550919512,32497670,
