problem,pq_type,name,instance,threads,batch,stickiness,status,returncode,time_s,processed_nodes,ignored_nodes
max_clique,mq_random,MultiQueue (random),brock400_4,512,,1024,ok,0,7.707685058,5152621,116393255
max_clique,mq_random,MultiQueue (random),brock400_4,512,,1024,ok,0,7.564987691,5134976,116370674
max_clique,mq_random,MultiQueue (random),brock400_4,512,,1024,ok,0,8.038918734,5060019,115302177
max_clique,mq_random,MultiQueue (random),brock400_4,512,,1024,ok,0,8.073336671,5243008,117716305
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1,ok,0,7.834751171,5203153,117211773
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1,ok,0,7.563750807,4895791,112866735
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1,ok,0,7.940419021,5024838,115025199
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1,ok,0,8.29344464,4932384,113438572
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1,ok,0,7.798646548,5086525,115663689
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,4,ok,0,8.029777417,5153862,116752227
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,4,ok,0,8.0937888,5095024,115937690
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,4,ok,0,8.118699041,5212987,117235987
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,4,ok,0,8.086180218,5167912,116766567
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,4,ok,0,8.505504685,5131709,116181587
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,16,ok,0,8.067034833,5057769,115079755
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,16,ok,0,7.876425799,5099921,115691220
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,16,ok,0,7.719528172,5152682,116705541
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,16,ok,0,8.290417681,5084710,115578012
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,16,ok,0,7.866829192,5153287,116437399
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,64,ok,0,7.300582547,4248787,103499231
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,64,ok,0,8.100305648,5161047,116821473
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,64,ok,0,7.944874815,5116247,115977032
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,64,ok,0,7.883847061,5091352,115568136
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,64,ok,0,7.850265995,5052789,115017370
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,256,ok,0,7.931947978,5062578,115225033
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,256,ok,0,7.874761175,5073308,115345085
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,256,ok,0,8.297694852,5027792,114515891
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,256,ok,0,7.61411408,5086952,115595790
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,256,ok,0,7.969618685,5090067,115707729
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1024,ok,0,7.62067216,5137525,116565843
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1024,ok,0,8.069385381,5103825,115748010
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1024,ok,0,7.957948712,5156177,116469256
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1024,ok,0,7.798562477,5082117,115423634
max_clique,mq_random_strict,MultiQueue (random strict),brock400_4,512,,1024,ok,0,7.754963228,5053671,115101794
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1,ok,0,7.483993943,5125667,116006000
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1,ok,0,7.481452755,5048740,114932654
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1,ok,0,7.559577761,5126230,116086707
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1,ok,0,7.741332349,5069333,115459983
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1,ok,0,7.848015698,5181803,116913770
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,4,ok,0,7.599638258,5112638,115976168
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,4,ok,0,7.606571558,5095576,115700694
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,4,ok,0,7.549393592,5159252,116426518
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,4,ok,0,7.634645959,5170610,116842017
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,4,ok,0,7.630160637,5220651,117298067
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,16,ok,0,7.642747023,5134910,116274441
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,16,ok,0,7.475550469,5091014,115634128
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,16,ok,0,7.214591241,5036496,114519290
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,16,ok,0,7.411885554,5207347,117036067
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,16,ok,0,7.334593149,5061076,115119821
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,64,ok,0,7.250853107,5140581,116315212
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,64,ok,0,7.77983696,6263155,131888201
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,64,ok,0,7.107686571,5100316,115676811
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,64,ok,0,7.196094937,5120257,116326305
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,64,ok,0,7.155043018,5090561,115739130
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,256,ok,0,7.014886322,5018656,114916412
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,256,ok,0,7.05905803,5071428,115059785
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,256,ok,0,7.150047834,5169614,116733097
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,256,ok,0,7.104473422,5111559,116087815
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,256,ok,0,7.156948825,5213573,117240035
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1024,ok,0,7.149063871,5172274,117258267
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1024,ok,0,7.012038254,5119036,115756092
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1024,ok,0,7.105236254,5101108,115659777
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1024,ok,0,7.133559616,5066187,115188304
max_clique,mq_stick_mark,MultiQueue (stick mark),brock400_4,512,,1024,ok,0,7.029401584,5058378,115311471
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1,ok,0,7.918860483,5082934,115465125
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1,ok,0,7.607445201,4967397,113965695
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1,ok,0,7.806684618,5135253,116433857
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1,ok,0,8.039741994,5206038,117294775
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,1,ok,0,7.981441794,5098828,115745365
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,4,ok,0,7.742462322,5133714,116155303
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,4,ok,0,7.675274117,5166841,116864358
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,4,ok,0,7.887079972,5091303,115668590
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,4,ok,0,7.663878004,5162299,116517010
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,4,ok,0,7.60043943,4987620,114020765
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,16,ok,0,7.77627625,5211300,117296431
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,16,ok,0,7.795826817,5219461,117877841
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,16,ok,0,7.739281073,5109677,115466497
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,16,ok,0,7.654976169,5215429,117401101
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,16,ok,0,7.650934367,4933386,113537473
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,64,ok,0,7.680208471,4923815,114998424
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,64,ok,0,8.474510704,6638727,137504676
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,64,ok,0,7.907915202,5241929,117679654
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,64,ok,0,7.48983638,4345122,105558121
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,64,ok,0,7.818706342,5314407,119278093
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,256,ok,0,8.550055344,5352581,120031337
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,256,ok,0,10.844598278,5129853,114158685
max_clique,mq_stick_random,MultiQueue (stick random),brock400_4,512,,256,ok,0,8.558443738,4869024,110445108
